,Abandono_curso,Escolaridade,Concluiu_EAD,Renda_Familiar,Internet wifi,Computador,Estados_codificados,Conheceu_PROA_codificado
2485,1.0,0.0,0.75,0.2,0.0,1.0,0.9791813470321564,0.7447368421052631
2486,1.0,0.0,0.75,0.2,1.0,1.0,0.9791813470321564,0.7447368421052631
2487,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.774500475737393
2488,0.0,0.0,1.0,0.2,1.0,1.0,0.9791813470321564,0.7447368421052631
2489,1.0,0.0,0.75,0.2,1.0,1.0,0.9791813470321564,0.7447368421052631
2490,1.0,0.0,0.75,0.0,1.0,0.0,0.9791813470321564,0.7447368421052631
2491,1.0,0.0,0.75,0.0,1.0,0.0,0.9791813470321564,0.7447368421052631
2492,1.0,0.0,0.75,0.2,1.0,0.0,0.9791813470321564,0.7447368421052631
2493,0.0,0.0,0.75,0.0,1.0,1.0,0.9791813470321564,0.7447368421052631
2494,1.0,0.0,0.75,0.0,1.0,0.0,0.9791813470321564,0.7447368421052631
2495,1.0,0.0,0.75,0.4000000000000001,0.0,0.0,0.9791813470321564,0.7447368421052631
2496,0.0,0.0,0.0,0.0,1.0,0.0,0.9791813470321564,0.6859903381642513
2497,1.0,0.0,0.0,0.2,1.0,1.0,0.9791813470321564,0.7440476190476191
2498,1.0,0.0,0.75,0.0,0.0,0.0,0.9791813470321564,0.7447368421052631
2499,1.0,0.0,0.75,0.0,0.0,1.0,0.9791813470321564,0.7447368421052631
2500,1.0,0.0,0.75,0.2,1.0,0.0,0.9791813470321564,0.7447368421052631
2501,0.0,0.0,0.75,0.0,0.0,0.0,0.9791813470321564,0.7447368421052631
2502,0.0,0.0,0.75,0.0,1.0,0.0,0.9791813470321564,0.7447368421052631
2503,1.0,0.0,0.75,0.0,0.0,0.0,0.9791813470321564,0.7447368421052631
2504,1.0,0.0,0.75,0.0,0.0,0.0,0.9791813470321564,0.7447368421052631
2505,1.0,0.0,0.75,0.2,0.0,1.0,0.9791813470321564,0.7447368421052631
2506,1.0,0.0,0.75,0.2,1.0,0.0,0.9791813470321564,0.7447368421052631
2507,1.0,0.0,1.0,0.2,1.0,1.0,0.9791813470321564,0.774500475737393
2508,0.0,0.0,0.0,0.0,1.0,0.0,0.9791813470321564,0.7447368421052631
2509,1.0,0.0,1.0,0.4000000000000001,1.0,1.0,0.9791813470321564,0.7447368421052631
2510,1.0,0.0,0.75,0.2,0.0,0.0,0.9791813470321564,0.7447368421052631
2511,1.0,0.0,0.75,0.4000000000000001,0.0,0.0,0.9791813470321564,0.7447368421052631
2512,1.0,0.0,0.75,0.2,0.0,0.0,0.9791813470321564,0.7447368421052631
2513,1.0,0.0,0.0,0.2,1.0,0.0,0.0,0.805921052631579
2514,1.0,0.0,0.75,0.0,0.0,1.0,0.9791813470321564,0.7447368421052631
2515,1.0,0.0,0.0,0.0,1.0,1.0,0.9791813470321564,0.7447368421052631
2516,1.0,0.0,0.75,0.2,1.0,0.0,0.9791813470321564,0.7447368421052631
2517,1.0,0.0,0.75,0.2,0.0,0.0,0.9791813470321564,0.7447368421052631
2518,1.0,0.0,0.75,0.2,1.0,0.0,0.9791813470321564,0.7447368421052631
2519,1.0,0.0,0.75,0.0,1.0,0.0,0.9791813470321564,0.7447368421052631
2520,1.0,0.0,0.75,0.2,0.0,0.0,0.9791813470321564,0.7447368421052631
2521,0.0,0.0,0.75,0.0,0.0,1.0,0.9791813470321564,0.7447368421052631
2522,0.0,0.0,0.75,0.2,0.0,0.0,0.9791813470321564,0.7447368421052631
2523,1.0,0.0,0.75,0.0,1.0,0.0,0.9791813470321564,0.7447368421052631
2524,1.0,0.0,0.75,0.0,1.0,0.0,0.0,0.774500475737393
2525,1.0,0.0,1.0,0.0,1.0,1.0,0.9791813470321564,0.7051282051282052
2526,0.0,0.0,0.0,0.2,0.0,0.0,0.9791813470321564,0.7447368421052631
2527,0.0,0.25,0.75,0.4000000000000001,1.0,1.0,0.9791813470321564,0.7447368421052631
2528,1.0,0.0,0.75,0.0,1.0,1.0,0.9791813470321564,0.7447368421052631
2529,1.0,0.0,0.5,0.0,1.0,1.0,1.0,0.774500475737393
2530,0.0,0.0,0.0,0.6000000000000001,1.0,0.0,0.9791813470321564,0.7447368421052631
2531,1.0,0.0,0.75,0.2,1.0,0.0,0.9791813470321564,0.774500475737393
2532,1.0,0.0,0.25,0.2,1.0,1.0,0.9791813470321564,0.6504629629629629
2533,0.0,0.0,0.0,0.2,1.0,0.0,0.9791813470321564,0.7447368421052631
2534,1.0,0.0,0.75,0.2,1.0,1.0,0.9791813470321564,0.7447368421052631
2535,1.0,0.0,1.0,0.2,0.0,0.0,0.9791813470321564,0.774500475737393
2536,0.0,0.0,0.75,0.0,0.0,0.0,0.9791813470321564,0.774500475737393
2537,1.0,0.0,0.0,0.2,1.0,1.0,0.9791813470321564,0.7447368421052631
2538,1.0,0.0,0.75,0.0,0.0,0.0,0.9791813470321564,0.7051282051282052
2539,0.0,0.25,0.75,0.2,1.0,1.0,0.9791813470321564,0.7447368421052631
2540,1.0,0.0,0.0,0.0,0.0,1.0,0.9791813470321564,0.7447368421052631
2541,0.0,0.25,0.5,0.2,1.0,1.0,0.0,0.7440476190476191
2542,1.0,0.0,0.0,0.0,1.0,1.0,0.9791813470321564,0.7447368421052631
2543,1.0,0.0,0.25,0.0,0.0,0.0,0.9791813470321564,0.7051282051282052
2544,0.0,0.0,0.0,0.2,1.0,0.0,0.9791813470321564,0.6363636363636364
2545,1.0,0.0,0.5,0.4000000000000001,1.0,1.0,0.9791813470321564,0.5462962962962963
2546,1.0,0.0,0.0,0.2,1.0,1.0,0.9791813470321564,0.7777777777777778
2547,1.0,0.0,0.0,0.0,0.0,0.0,0.9791813470321564,0.6859903381642513
2548,1.0,0.0,0.25,0.2,1.0,0.0,0.0,0.7447368421052631
2549,0.0,0.0,0.0,0.2,1.0,1.0,0.0,0.7447368421052631
2550,1.0,0.0,0.0,0.4000000000000001,1.0,1.0,0.9791813470321564,0.7447368421052631
2551,1.0,0.0,0.75,0.4000000000000001,1.0,1.0,0.0,0.6859903381642513
2552,0.0,0.25,1.0,0.2,1.0,1.0,0.0,0.774500475737393
2553,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7447368421052631
2554,0.0,0.0,0.0,0.4000000000000001,1.0,1.0,0.0,0.7051282051282052
2555,0.0,0.0,0.0,0.0,0.0,0.0,0.9791813470321564,0.7447368421052631
2556,0.0,0.0,0.75,0.2,1.0,1.0,0.9791813470321564,0.6859903381642513
2557,1.0,0.0,0.75,0.0,1.0,0.0,0.9791813470321564,0.6811594202898551
2558,0.0,0.0,0.75,0.2,1.0,0.0,0.9791813470321564,0.7447368421052631
2559,0.0,0.0,0.75,0.2,1.0,1.0,0.0,0.6811594202898551
2560,1.0,0.25,0.0,0.0,0.0,0.0,0.9791813470321564,0.6504629629629629
2561,0.0,0.0,0.0,0.6000000000000001,1.0,1.0,0.0,0.7051282051282052
2562,1.0,0.0,0.25,0.4000000000000001,1.0,1.0,0.9791813470321564,0.7447368421052631
2563,0.0,0.25,0.5,0.4000000000000001,1.0,1.0,0.0,0.7447368421052631
2564,1.0,0.0,0.0,0.2,0.0,0.0,0.9791813470321564,0.7051282051282052
2565,0.0,0.0,0.0,0.2,1.0,1.0,0.0,0.7447368421052631
2566,1.0,0.0,0.75,0.0,1.0,0.0,0.9791813470321564,0.774500475737393
2567,1.0,0.0,0.75,0.0,0.0,0.0,0.9791813470321564,0.7447368421052631
2568,1.0,0.0,0.75,0.0,0.0,0.0,0.9791813470321564,0.7447368421052631
2569,1.0,0.0,0.0,0.2,1.0,1.0,0.9791813470321564,0.7051282051282052
2570,1.0,0.0,0.5,0.2,0.0,1.0,0.9791813470321564,0.7447368421052631
2571,1.0,0.0,0.75,0.2,0.0,0.0,0.9791813470321564,0.7447368421052631
2572,1.0,0.0,0.75,0.0,1.0,0.0,0.9791813470321564,0.7447368421052631
2573,1.0,0.0,0.75,0.2,1.0,0.0,0.9791813470321564,0.7447368421052631
2574,1.0,0.0,0.75,0.0,1.0,0.0,0.9791813470321564,0.7447368421052631
2575,1.0,0.0,0.0,0.0,0.0,0.0,0.9791813470321564,0.7447368421052631
2576,1.0,0.0,0.75,0.2,1.0,0.0,0.9791813470321564,0.7447368421052631
2577,1.0,0.0,0.0,0.2,1.0,0.0,0.9791813470321564,0.7447368421052631
2578,1.0,0.0,0.75,0.2,0.0,1.0,0.9791813470321564,0.7447368421052631
2579,1.0,0.0,0.0,0.0,0.0,0.0,0.9791813470321564,0.7447368421052631
2580,1.0,0.0,0.5,0.2,1.0,0.0,0.9791813470321564,0.7447368421052631
2581,0.0,0.0,0.0,0.4000000000000001,1.0,1.0,0.0,0.6859903381642513
2582,0.0,0.5,1.0,0.6000000000000001,1.0,1.0,0.0,0.5462962962962963
2583,0.0,0.0,0.75,0.2,0.0,1.0,0.9791813470321564,0.7447368421052631
2584,1.0,0.0,0.75,0.0,1.0,0.0,0.9791813470321564,0.7447368421052631
2585,1.0,0.0,0.75,0.0,0.0,0.0,0.9791813470321564,0.7447368421052631
2586,1.0,0.0,0.0,0.0,0.0,0.0,0.9791813470321564,0.7447368421052631
2587,1.0,0.0,0.75,0.0,0.0,0.0,0.9791813470321564,0.7447368421052631
2588,1.0,0.0,0.75,0.0,0.0,1.0,0.9791813470321564,0.7447368421052631
2589,1.0,0.0,1.0,0.4000000000000001,1.0,1.0,0.9791813470321564,0.7777777777777778
2590,1.0,0.0,0.75,0.0,0.0,1.0,0.9791813470321564,0.7447368421052631
2591,1.0,0.0,0.75,0.0,0.0,1.0,0.9791813470321564,0.7447368421052631
2592,1.0,0.0,0.5,0.2,0.0,1.0,0.9791813470321564,0.7447368421052631
2593,1.0,0.0,0.75,0.2,0.0,1.0,0.9791813470321564,0.7447368421052631
2594,1.0,0.0,0.75,0.0,0.0,1.0,0.9791813470321564,0.7447368421052631
2595,1.0,0.0,0.5,0.0,1.0,0.0,0.9791813470321564,0.7447368421052631
2596,1.0,0.0,0.5,0.0,0.0,1.0,0.9791813470321564,0.7447368421052631
2597,1.0,0.0,0.5,0.0,0.0,1.0,0.9791813470321564,0.7447368421052631
2598,1.0,0.0,0.5,0.0,1.0,1.0,0.9791813470321564,0.7447368421052631
2599,1.0,0.0,0.5,0.2,0.0,1.0,0.9791813470321564,0.7447368421052631
2600,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.805921052631579
2601,1.0,0.0,0.0,0.2,0.0,0.0,0.9791813470321564,0.7447368421052631
2602,1.0,0.0,0.5,0.2,0.0,0.0,0.9791813470321564,0.7447368421052631
2603,1.0,0.0,0.75,0.0,1.0,0.0,0.9791813470321564,0.7447368421052631
2604,0.0,0.0,0.75,0.2,0.0,0.0,0.9791813470321564,0.7447368421052631
2605,1.0,0.0,0.5,0.2,0.0,1.0,0.9791813470321564,0.7447368421052631
2606,1.0,0.0,0.75,0.2,1.0,0.0,0.9791813470321564,0.7447368421052631
2607,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.6859903381642513
2608,1.0,0.0,0.75,0.2,1.0,0.0,0.9791813470321564,0.7447368421052631
2609,1.0,0.0,0.75,0.2,1.0,0.0,0.9791813470321564,0.7447368421052631
2610,1.0,0.0,0.0,0.0,0.0,0.0,0.9791813470321564,0.6859903381642513
2611,1.0,0.0,0.75,0.0,1.0,0.0,0.9791813470321564,0.774500475737393
2612,1.0,0.0,0.75,0.2,1.0,0.0,0.0,0.805921052631579
2613,1.0,0.0,0.0,0.4000000000000001,1.0,1.0,1.0,0.6363636363636364
2614,1.0,0.0,0.0,0.4000000000000001,1.0,1.0,0.9791813470321564,0.6859903381642513
2615,1.0,0.0,0.75,0.0,1.0,0.0,0.9791813470321564,0.6811594202898551
2616,1.0,0.0,0.0,0.2,1.0,0.0,0.0,0.774500475737393
2617,1.0,0.0,0.0,0.2,1.0,0.0,0.0,0.7447368421052631
2618,0.0,0.0,0.0,0.0,0.0,0.0,0.9791813470321564,0.6859903381642513
2619,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.7447368421052631
2620,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.774500475737393
2621,1.0,0.0,0.75,0.6000000000000001,1.0,1.0,0.0,0.774500475737393
2622,1.0,0.0,0.0,0.4000000000000001,1.0,0.0,0.9791813470321564,0.774500475737393
2623,1.0,0.0,0.25,0.0,1.0,1.0,0.9791813470321564,0.774500475737393
2624,0.0,0.0,0.5,0.2,1.0,0.0,0.0,0.7440476190476191
2625,0.0,0.0,0.5,0.4000000000000001,1.0,1.0,0.9791813470321564,0.774500475737393
2626,1.0,0.0,0.25,0.6000000000000001,0.0,0.0,0.9791813470321564,0.7447368421052631
2627,0.0,0.0,0.5,0.4000000000000001,1.0,1.0,0.0,0.774500475737393
2628,1.0,0.0,0.75,0.0,0.0,0.0,0.9791813470321564,0.7447368421052631
2629,1.0,0.0,1.0,0.4000000000000001,1.0,1.0,0.9791813470321564,0.774500475737393
2630,0.0,0.0,0.5,0.0,1.0,1.0,0.9791813470321564,0.7447368421052631
2631,1.0,0.0,0.0,0.4000000000000001,1.0,1.0,0.9791813470321564,0.7447368421052631
2632,1.0,0.0,0.0,0.2,0.0,0.0,0.9791813470321564,0.774500475737393
2633,1.0,0.0,0.75,0.0,1.0,0.0,0.0,0.7440476190476191
2634,1.0,0.0,0.75,0.6000000000000001,1.0,1.0,1.0,0.6363636363636364
2635,1.0,0.0,0.75,0.4000000000000001,1.0,0.0,0.9791813470321564,0.7440476190476191
2636,1.0,0.0,0.5,0.8,1.0,1.0,0.9791813470321564,0.7777777777777778
2637,1.0,0.0,0.0,0.2,0.0,1.0,0.9791813470321564,0.774500475737393
2638,0.0,0.0,0.75,0.2,1.0,1.0,0.0,0.5462962962962963
2639,1.0,0.0,0.0,0.0,1.0,0.0,0.9791813470321564,0.7051282051282052
2640,1.0,0.0,0.75,0.0,1.0,0.0,0.9791813470321564,0.6504629629629629
2641,1.0,0.0,0.5,0.0,1.0,1.0,0.9791813470321564,0.774500475737393
2642,1.0,0.0,0.25,0.2,1.0,1.0,0.0,0.7447368421052631
2643,1.0,0.0,0.75,0.2,1.0,1.0,1.0,0.805921052631579
2644,1.0,0.0,0.5,0.2,0.0,1.0,0.9791813470321564,0.7447368421052631
2645,1.0,0.0,0.75,0.2,1.0,1.0,0.9791813470321564,0.7777777777777778
2646,1.0,0.0,0.0,0.4000000000000001,1.0,0.0,0.0,0.774500475737393
2647,1.0,0.0,0.25,0.0,1.0,0.0,0.0,0.805921052631579
2648,1.0,0.0,0.0,0.2,1.0,0.0,0.9791813470321564,0.774500475737393
2649,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7051282051282052
2650,1.0,0.0,0.5,0.0,1.0,1.0,0.0,0.6504629629629629
2651,1.0,0.0,0.25,0.4000000000000001,1.0,1.0,0.0,0.805921052631579
2652,1.0,0.0,0.25,0.4000000000000001,1.0,1.0,0.0,0.5462962962962963
2653,1.0,0.0,0.0,0.6000000000000001,1.0,1.0,0.0,0.774500475737393
2654,1.0,0.0,0.0,0.0,1.0,0.0,0.9791813470321564,0.7447368421052631
2655,1.0,0.0,0.75,0.2,1.0,1.0,0.0,0.774500475737393
2656,1.0,0.0,0.75,0.2,1.0,0.0,0.0,0.774500475737393
2657,0.0,0.0,0.75,0.4000000000000001,1.0,0.0,0.0,0.6859903381642513
2658,1.0,0.0,0.0,0.2,1.0,0.0,0.0,0.774500475737393
2659,1.0,0.0,0.0,0.2,0.0,0.0,0.9791813470321564,0.6859903381642513
2660,1.0,0.0,0.0,0.0,1.0,0.0,0.9791813470321564,0.6504629629629629
2661,0.0,0.25,0.75,0.0,1.0,0.0,0.9791813470321564,0.5462962962962963
2662,0.0,0.0,0.5,0.4000000000000001,1.0,1.0,0.9791813470321564,0.5462962962962963
2663,0.0,0.25,0.0,0.4000000000000001,1.0,0.0,0.0,0.7051282051282052
2664,1.0,0.0,0.75,0.2,0.0,0.0,0.0,0.805921052631579
2665,1.0,0.0,0.75,0.0,0.0,1.0,0.9791813470321564,0.6811594202898551
2666,0.0,0.0,0.25,0.0,1.0,1.0,0.0,0.7051282051282052
2667,1.0,0.0,1.0,0.0,1.0,1.0,0.8449734503931978,0.6363636363636364
2668,1.0,0.0,1.0,0.0,1.0,1.0,0.9791813470321564,0.805921052631579
2669,1.0,0.0,0.0,0.6000000000000001,1.0,1.0,1.0,0.7051282051282052
2670,1.0,0.0,0.5,0.2,0.0,1.0,0.0,0.6811594202898551
2671,1.0,0.0,0.0,0.2,1.0,1.0,0.0,0.7051282051282052
2672,0.0,0.0,0.0,0.2,1.0,0.0,0.9791813470321564,0.6859903381642513
2673,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7051282051282052
2674,1.0,0.0,0.0,0.2,1.0,0.0,0.9791813470321564,0.7051282051282052
2675,1.0,0.0,0.0,0.4000000000000001,1.0,1.0,0.0,0.5462962962962963
2676,1.0,0.0,1.0,0.0,1.0,1.0,0.9791813470321564,0.7777777777777778
2677,1.0,0.0,0.5,0.2,0.0,0.0,0.0,0.6859903381642513
2678,1.0,0.0,0.75,0.2,1.0,1.0,0.9791813470321564,0.774500475737393
2679,1.0,0.25,0.75,0.4000000000000001,1.0,0.0,0.9791813470321564,0.6859903381642513
2680,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5462962962962963
2681,1.0,0.0,0.0,0.2,1.0,0.0,0.0,0.6666666666666666
2682,1.0,0.0,0.0,0.0,0.0,0.0,0.9791813470321564,0.7051282051282052
2683,1.0,0.0,0.75,0.6000000000000001,1.0,1.0,0.0,0.805921052631579
2684,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.774500475737393
2685,1.0,0.0,0.75,0.2,1.0,0.0,0.0,0.774500475737393
2686,0.0,0.0,0.5,0.2,1.0,1.0,0.0,0.6811594202898551
2687,0.0,0.0,0.75,0.0,1.0,0.0,0.9791813470321564,0.774500475737393
2688,1.0,0.0,0.5,0.2,1.0,1.0,0.9791813470321564,0.774500475737393
2689,1.0,0.0,0.0,0.4000000000000001,1.0,1.0,0.0,0.774500475737393
2690,0.0,0.5,1.0,0.2,1.0,1.0,0.9791813470321564,0.774500475737393
2691,1.0,0.0,0.75,0.0,0.0,0.0,0.9791813470321564,0.7447368421052631
2692,1.0,0.0,0.0,0.0,1.0,0.0,0.9791813470321564,0.6363636363636364
2693,1.0,0.0,0.25,0.4000000000000001,1.0,1.0,0.8449734503931978,0.7051282051282052
2694,1.0,0.0,0.75,0.2,1.0,0.0,0.9791813470321564,0.7440476190476191
2695,1.0,0.0,0.0,0.2,1.0,1.0,0.0,0.5462962962962963
2696,1.0,0.0,1.0,0.6000000000000001,0.0,1.0,0.0,0.7440476190476191
2697,1.0,0.0,0.0,0.2,1.0,0.0,0.9791813470321564,0.7777777777777778
2698,1.0,0.0,0.0,0.0,1.0,1.0,0.9791813470321564,0.7440476190476191
2699,1.0,0.0,0.0,0.4000000000000001,1.0,1.0,0.9791813470321564,0.7440476190476191
2700,1.0,0.0,0.25,0.0,1.0,0.0,0.0,0.774500475737393
2701,1.0,0.0,0.75,0.4000000000000001,1.0,0.0,0.0,0.774500475737393
2702,0.0,0.0,0.0,0.4000000000000001,1.0,1.0,0.0,0.774500475737393
2703,1.0,0.0,1.0,0.6000000000000001,1.0,1.0,0.0,0.7447368421052631
2704,1.0,0.0,0.75,0.0,1.0,1.0,1.0,0.7440476190476191
2705,1.0,0.0,0.75,0.2,1.0,0.0,0.9791813470321564,0.7440476190476191
2706,1.0,0.0,0.75,0.0,1.0,0.0,0.0,0.774500475737393
2707,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.774500475737393
2708,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.774500475737393
2709,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.774500475737393
2710,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.774500475737393
2711,1.0,0.0,0.0,0.0,1.0,1.0,0.9791813470321564,0.7440476190476191
2712,1.0,0.0,0.75,0.0,1.0,0.0,0.9791813470321564,0.7440476190476191
2713,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.774500475737393
2714,0.0,0.0,0.0,0.2,1.0,0.0,1.0,0.7447368421052631
2715,1.0,0.0,0.5,0.2,1.0,0.0,1.0,0.7447368421052631
2716,0.0,0.0,0.5,0.2,1.0,1.0,0.8449734503931978,0.774500475737393
2717,1.0,0.0,0.0,0.2,1.0,0.0,1.0,0.6504629629629629
2718,1.0,0.0,0.25,0.2,1.0,1.0,0.9791813470321564,0.7051282051282052
2719,0.0,0.5,0.0,0.4000000000000001,1.0,1.0,1.0,0.6859903381642513
2720,0.0,0.25,0.0,0.0,1.0,0.0,0.0,0.7447368421052631
2721,0.0,0.25,0.0,0.2,1.0,0.0,0.9791813470321564,0.805921052631579
2722,0.0,0.0,0.25,0.6000000000000001,1.0,0.0,0.9791813470321564,0.6859903381642513
2723,1.0,0.0,0.75,0.0,0.0,1.0,0.0,0.774500475737393
2724,1.0,0.0,0.25,0.2,1.0,1.0,0.9791813470321564,0.6859903381642513
2725,0.0,0.0,0.0,0.4000000000000001,1.0,0.0,0.0,0.6859903381642513
2726,0.0,0.0,0.0,1.0000000000000002,1.0,1.0,0.0,0.6859903381642513
2727,1.0,0.0,0.0,0.2,1.0,0.0,0.0,0.774500475737393
2728,0.0,0.0,1.0,0.4000000000000001,1.0,1.0,0.8449734503931978,0.774500475737393
2729,1.0,0.0,0.0,0.4000000000000001,1.0,1.0,0.9791813470321564,0.774500475737393
2730,0.0,0.0,0.0,0.2,1.0,1.0,1.0,0.7447368421052631
2731,1.0,0.0,0.0,0.0,0.0,0.0,0.9791813470321564,0.6504629629629629
2732,1.0,0.0,0.75,0.2,1.0,0.0,0.0,0.774500475737393
2733,1.0,0.0,0.75,0.2,1.0,1.0,0.0,0.7051282051282052
2734,1.0,0.0,0.5,0.4000000000000001,1.0,0.0,0.0,0.774500475737393
2735,1.0,0.0,0.0,0.2,1.0,1.0,0.9791813470321564,0.774500475737393
2736,0.0,0.0,1.0,0.2,1.0,1.0,0.9791813470321564,0.774500475737393
2737,1.0,0.0,0.0,0.0,1.0,1.0,0.9791813470321564,0.7440476190476191
2738,1.0,0.0,0.25,0.2,1.0,1.0,0.0,0.6504629629629629
2739,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6363636363636364
2740,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7447368421052631
2741,1.0,0.0,0.5,0.2,1.0,1.0,0.0,0.805921052631579
2742,0.0,0.0,1.0,0.0,1.0,1.0,0.9791813470321564,0.7440476190476191
2743,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.805921052631579
2744,0.0,0.0,0.0,0.0,1.0,1.0,0.9791813470321564,0.6859903381642513
2745,1.0,0.0,0.0,0.0,0.0,0.0,0.9791813470321564,0.7440476190476191
2746,0.0,0.0,0.0,0.2,1.0,1.0,0.0,0.7447368421052631
2747,1.0,0.0,0.0,0.2,1.0,0.0,0.9791813470321564,0.6859903381642513
2748,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.7440476190476191
2749,0.0,0.0,0.25,0.2,1.0,0.0,0.8449734503931978,0.6504629629629629
2750,1.0,0.0,0.0,0.0,1.0,0.0,0.8449734503931978,0.7051282051282052
2751,0.0,0.0,0.25,0.2,0.0,0.0,0.0,0.774500475737393
2752,1.0,0.0,0.75,0.0,1.0,0.0,0.8449734503931978,0.7051282051282052
2753,1.0,0.0,0.0,0.2,1.0,1.0,0.0,0.805921052631579
2754,0.0,0.0,0.75,0.0,0.0,0.0,0.9791813470321564,0.7440476190476191
2755,0.0,0.0,0.75,0.0,1.0,1.0,0.0,0.6859903381642513
2756,1.0,0.0,0.75,0.8,1.0,0.0,0.0,0.5462962962962963
2757,0.0,0.0,0.5,0.4000000000000001,1.0,1.0,0.0,0.7051282051282052
2758,1.0,0.25,0.25,0.0,1.0,0.0,0.9791813470321564,0.774500475737393
2759,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6859903381642513
2760,1.0,0.0,1.0,0.2,1.0,1.0,0.8449734503931978,0.805921052631579
2761,1.0,0.0,0.5,0.6000000000000001,1.0,1.0,0.8449734503931978,0.6859903381642513
2762,1.0,0.0,0.0,0.4000000000000001,1.0,0.0,1.0,0.774500475737393
2763,0.0,0.0,0.0,0.6000000000000001,1.0,1.0,0.0,0.5462962962962963
2764,0.0,0.0,0.5,0.2,1.0,1.0,0.9791813470321564,0.5462962962962963
2765,1.0,0.0,0.25,0.2,0.0,0.0,0.0,0.7447368421052631
2766,1.0,0.0,0.25,0.0,1.0,0.0,0.8449734503931978,0.7777777777777778
2767,0.0,0.5,0.25,0.2,1.0,1.0,0.9791813470321564,0.6504629629629629
2768,1.0,0.0,0.75,0.0,1.0,1.0,0.0,0.805921052631579
2769,1.0,0.0,0.75,0.0,1.0,0.0,0.8449734503931978,0.805921052631579
2770,1.0,0.0,0.75,0.4000000000000001,1.0,1.0,0.0,0.774500475737393
2771,1.0,0.0,0.5,0.2,1.0,0.0,1.0,0.7447368421052631
2772,1.0,0.0,0.0,0.2,1.0,0.0,0.8449734503931978,0.6859903381642513
2773,0.0,0.0,0.0,0.0,1.0,0.0,0.9791813470321564,0.6859903381642513
2774,1.0,0.0,0.75,0.0,0.0,0.0,0.9791813470321564,0.7447368421052631
2775,1.0,0.0,0.0,0.0,1.0,1.0,0.8449734503931978,0.774500475737393
2776,1.0,0.0,0.0,0.0,1.0,0.0,0.8449734503931978,0.805921052631579
2777,1.0,0.0,0.0,0.0,0.0,1.0,0.9791813470321564,0.7777777777777778
2778,1.0,0.0,0.0,0.2,0.0,0.0,0.9791813470321564,0.774500475737393
2779,1.0,0.0,0.25,0.0,1.0,1.0,0.8449734503931978,0.805921052631579
2780,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.774500475737393
2781,1.0,0.0,0.5,0.2,1.0,1.0,0.8449734503931978,0.805921052631579
2782,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.774500475737393
2783,1.0,0.0,0.75,0.0,1.0,1.0,0.8449734503931978,0.805921052631579
2784,1.0,0.0,0.5,0.4000000000000001,1.0,1.0,0.0,0.6504629629629629
2785,1.0,0.0,0.0,0.0,1.0,0.0,0.8449734503931978,0.805921052631579
2786,1.0,0.0,0.5,0.8,1.0,1.0,0.8449734503931978,0.7440476190476191
2787,1.0,0.0,0.0,0.0,1.0,0.0,0.9791813470321564,0.805921052631579
2788,1.0,0.0,0.0,0.2,0.0,0.0,0.8449734503931978,0.805921052631579
2789,1.0,0.0,0.0,0.6000000000000001,1.0,0.0,0.0,0.774500475737393
2790,1.0,0.0,0.75,0.0,0.0,1.0,0.8449734503931978,0.805921052631579
2791,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.774500475737393
2792,0.0,0.0,0.75,0.0,1.0,0.0,0.8449734503931978,0.805921052631579
2793,0.0,0.25,0.0,0.4000000000000001,1.0,1.0,0.9791813470321564,0.774500475737393
2794,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.6
2795,1.0,0.0,0.0,0.4000000000000001,1.0,1.0,0.8449734503931978,0.805921052631579
2796,0.0,0.0,0.0,0.0,1.0,1.0,0.9791813470321564,0.5462962962962963
2797,1.0,0.0,0.5,0.2,1.0,1.0,0.0,0.7447368421052631
2798,1.0,0.0,0.0,0.2,1.0,1.0,0.8449734503931978,0.805921052631579
2799,1.0,0.0,0.5,0.0,1.0,1.0,0.9791813470321564,0.774500475737393
2800,1.0,0.25,0.5,0.2,1.0,0.0,0.9791813470321564,0.7777777777777778
2801,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.774500475737393
